"시군구명","시간대","분류","매출건수","매출금액합계","데이터기준일"
"진주시","19","식생활","354577","12296516365","20240101"
"진주시","19","여행","632","47285296","20240101"
"진주시","19","유통","307559","5163822087","20240101"
"진주시","19","유흥","4546","25724400","20240101"
"진주시","19","의료/미용","28173","995397619","20240101"
"진주시","19","의생활","5582","444593920","20240101"
"진주시","19","자동차","30152","1566170440","20240101"
"진주시","20","교육","3297","316366890","20240101"
"진주시","20","기타","67","6511990","20240101"
"진주시","20","내구재","612","7508100","20240101"
"진주시","20","레포츠/문화/취미","36049","550342470","20240101"
"진주시","20","서비스","4580","41377800","20240101"
"진주시","20","식생활","277135","12096932244","20240101"
"진주시","20","여행","433","36868658","20240101"
"진주시","20","유통","292199","4347507900","20240101"
"진주시","20","유흥","5814","64607250","20240101"
"진주시","20","의료/미용","14276","565913440","20240101"
"진주시","20","의생활","2663","192337080","20240101"
"진주시","20","자동차","22131","1006745459","20240101"
"진주시","21","교육","1162","140100820","20240101"
"진주시","21","기타","32","1142300","20240101"
"진주시","21","내구재","306","2073040","20240101"
"진주시","21","레포츠/문화/취미","32414","413592850","20240101"
"진주시","21","서비스","4061","48122770","20240101"
"진주시","21","식생활","164283","6919526134","20240101"
"진주시","21","여행","356","28459450","20240101"
"진주시","21","유통","260599","3110161979","20240101"
"진주시","21","유흥","6606","172102012","20240101"
"진주시","21","의료/미용","5007","206646320","20240101"
"진주시","21","의생활","302","12454200","20240101"
"진주시","21","자동차","13871","661477724","20240101"
"진주시","22","교육","363","68438500","20240101"
"진주시","22","기타","18","3691250","20240101"
"진주시","22","내구재","37","327500","20240101"
"진주시","22","레포츠/문화/취미","25910","225758641","20240101"
"진주시","22","서비스","3599","21719950","20240101"
"진주시","22","식생활","96632","4024411174","20240101"
"진주시","22","여행","279","18000750","20240101"
"진주시","22","유통","195283","1768542478","20240101"
"진주시","22","유흥","7270","362943800","20240101"
"진주시","22","의료/미용","847","38310640","20240101"
"진주시","22","자동차","4949","265505347","20240101"
"진주시","23","교육","38","8103000","20240101"
"진주시","23","기타","6","10231000","20240101"
"진주시","23","내구재","22","5850","20240101"
"진주시","23","레포츠/문화/취미","20780","143254390","20240101"
"진주시","23","서비스","2821","18455060","20240101"
"진주시","23","식생활","58977","2559106316","20240101"
"진주시","23","여행","122","7209700","20240101"
"진주시","23","유통","126390","956366184","20240101"
"진주시","23","유흥","6885","468976425","20240101"
"진주시","23","의료/미용","195","22861630","20240101"
"진주시","23","자동차","1288","55567622","20240101"
"통영시","0","내구재","13","22000","20240101"
"통영시","0","레포츠/문화/취미","2384","27292617","20240101"
"통영시","0","서비스","12","59800","20240101"
"통영시","0","식생활","6776","368954900","20240101"
"통영시","0","여행","222","7021310","20240101"
"통영시","0","유통","19216","162428310","20240101"
"통영시","0","유흥","2552","300658500","20240101"
"통영시","0","의료/미용","18","612400","20240101"
"통영시","0","자동차","98","3937999","20240101"
"통영시","1","내구재","3","9000","20240101"
"통영시","1","레포츠/문화/취미","1658","21156800","20240101"
"통영시","1","서비스","18","83000","20240101"
"통영시","1","식생활","3252","173971262","20240101"
"통영시","1","여행","67","2140344","20240101"
"통영시","1","유통","11367","96646880","20240101"
"통영시","1","유흥","1713","208235988","20240101"
"통영시","1","의료/미용","21","1553960","20240101"
"통영시","1","자동차","41","1825174","20240101"
"통영시","2","교육","3","6000","20240101"
"통영시","2","레포츠/문화/취미","1113","16924900","20240101"
"통영시","2","서비스","26","142900","20240101"
"통영시","2","식생활","1512","82351300","20240101"
"통영시","2","여행","78","4313050","20240101"
"통영시","2","유통","7534","62020300","20240101"
"통영시","2","유흥","732","80233200","20240101"
"통영시","2","의료/미용","6","882056","20240101"
"통영시","2","자동차","36","1567014","20240101"
"통영시","3","레포츠/문화/취미","1121","27382200","20240101"
"통영시","3","식생활","650","30091400","20240101"
"통영시","3","여행","31","778200","20240101"
"통영시","3","유통","5033","42857130","20240101"
"통영시","3","유흥","179","17180519","20240101"
"통영시","3","의료/미용","3","34000","20240101"
"통영시","3","자동차","33","1553545","20240101"
"통영시","4","레포츠/문화/취미","1403","46151850","20240101"
"통영시","4","서비스","9","32600","20240101"
"통영시","4","식생활","338","11322200","20240101"
"통영시","4","여행","23","2962749","20240101"
"통영시","4","유통","5188","47560990","20240101"
"통영시","4","유흥","47","4526500","20240101"
"통영시","4","의료/미용","4","280000","20240101"
"통영시","4","자동차","56","3226407","20240101"
"통영시","5","레포츠/문화/취미","2165","75456700","20240101"
"통영시","5","서비스","3","12000","20240101"
"통영시","5","식생활","526","14745616","20240101"
"통영시","5","여행","39","2651600","20240101"
"통영시","5","유통","11203","98992760","20240101"
"통영시","5","의료/미용","73","1218090","20240101"
"통영시","5","자동차","939","48176998","20240101"
"통영시","6","기타","6","79200","20240101"
"통영시","6","레포츠/문화/취미","1603","52162200","20240101"
"통영시","6","식생활","1848","58218801","20240101"
"통영시","6","여행","723","17863620","20240101"
"통영시","6","유통","28904","265910022","20240101"
"통영시","6","의료/미용","136","4276400","20240101"
"통영시","6","자동차","3659","186160879","20240101"
"통영시","7","기타","7","985010","20240101"
"통영시","7","레포츠/문화/취미","1059","34793100","20240101"
"통영시","7","서비스","12","206900","20240101"
"통영시","7","식생활","5121","136175414","20240101"
"통영시","7","여행","1472","37117370","20240101"
"통영시","7","유통","37015","331291634","20240101"
"통영시","7","의료/미용","181","2994200","20240101"
"통영시","7","자동차","6196","342084118","20240101"
"통영시","7","주거생활","123","5730800","20240101"
"통영시","8","교육","6","211000","20240101"
"통영시","8","기타","28","1838300","20240101"
"통영시","8","내구재","24","636300","20240101"
"통영시","8","레포츠/문화/취미","995","28203850","20240101"
"통영시","8","서비스","104","2839520","20240101"
"통영시","8","식생활","21128","326927772","20240101"
"통영시","8","여행","2620","101450350","20240101"
"통영시","8","유통","49783","482614270","20240101"
"통영시","8","의료/미용","3661","117414696","20240101"
"통영시","8","자동차","10197","557676148","20240101"
"통영시","8","주거생활","213","25217525","20240101"
"통영시","9","교육","382","3301900","20240101"
"통영시","9","기타","3181","144250501","20240101"
"통영시","9","내구재","67","19268810","20240101"
"통영시","9","레포츠/문화/취미","2439","57270795","20240101"
"통영시","9","서비스","476","25761800","20240101"
"통영시","9","식생활","33082","555808135","20240101"
"통영시","9","여행","4224","220921050","20240101"
"통영시","9","유통","50291","671510834","20240101"
"통영시","9","의료/미용","35503","1245734269","20240101"
"통영시","9","의생활","6","679000","20240101"
"통영시","9","자동차","12554","718354983","20240101"
"통영시","9","주거생활","372","15723855","20240101"
"통영시","10","교육","6137","184831295","20240101"
"통영시","10","기타","694","48334793","20240101"
"통영시","10","내구재","51","1600530","20240101"
"통영시","10","레포츠/문화/취미","3441","96664746","20240101"
"통영시","10","서비스","850","53231980","20240101"
"통영시","10","식생활","48946","909189663","20240101"
"통영시","10","여행","3862","291200250","20240101"
"통영시","10","유통","53763","810273791","20240101"
"통영시","10","의료/미용","46116","1980115423","20240101"
"통영시","10","의생활","80","5769300","20240101"
"통영시","10","자동차","15446","880634114","20240101"
"통영시","10","주거생활","420","25125460","20240101"
"통영시","11","교육","3345","72777180","20240101"
"통영시","11","기타","598","37854831","20240101"
"통영시","11","내구재","127","9672600","20240101"
"통영시","11","레포츠/문화/취미","6045","334452083","20240101"
"통영시","11","서비스","988","58432090","20240101"
"통영시","11","식생활","87381","1927889779","20240101"
"통영시","11","여행","1752","119089450","20240101"
"통영시","11","유통","61003","917689316","20240101"
"통영시","11","의료/미용","49086","1941456136","20240101"
"통영시","11","의생활","299","29235625","20240101"
"통영시","11","자동차","17194","965652263","20240101"
"통영시","11","주거생활","307","17478110","20240101"
"통영시","12","교육","2720","42177050","20240101"
"통영시","12","기타","682","45369180","20240101"
"통영시","12","내구재","120","15919330","20240101"
"통영시","12","레포츠/문화/취미","8335","491996310","20240101"
"통영시","12","서비스","559","26231430","20240101"
"통영시","12","식생활","188343","4862564261","20240101"
"통영시","12","여행","1807","68780000","20240101"
"통영시","12","유통","78273","1034262750","20240101"
