"시군구명","월","분류","유입지","매출건수","매출금액합계","데이터기준일"
"창원시 마산합포구","3","유흥","경남","2386","155825249","20240101"
"창원시 마산합포구","3","유흥","경북","3","160000","20240101"
"창원시 마산합포구","3","유흥","부산","3","7000","20240101"
"창원시 마산합포구","3","유흥","서울","3","170000","20240101"
"창원시 마산합포구","3","유흥","인천","3","8000","20240101"
"창원시 마산합포구","3","유흥","전남","3","245000","20240101"
"창원시 마산합포구","3","의료/미용","경기","6","68100","20240101"
"창원시 마산합포구","3","의료/미용","경남","32978","1216096651","20240101"
"창원시 마산합포구","3","의료/미용","경북","3","36800","20240101"
"창원시 마산합포구","3","의료/미용","광주","3","25500","20240101"
"창원시 마산합포구","3","의료/미용","대구","12","453460","20240101"
"창원시 마산합포구","3","의료/미용","부산","21","638090","20240101"
"창원시 마산합포구","3","의료/미용","서울","3","10400","20240101"
"창원시 마산합포구","3","의료/미용","인천","3","1356210","20240101"
"창원시 마산합포구","3","의료/미용","전북","4","48800","20240101"
"창원시 마산합포구","3","의생활","경남","1530","110460179","20240101"
"창원시 마산합포구","3","의생활","광주","6","1210000","20240101"
"창원시 마산합포구","3","의생활","전남","3","14600","20240101"
"창원시 마산합포구","3","의생활","충북","3","33000","20240101"
"창원시 마산합포구","3","자동차","경기","9","11950","20240101"
"창원시 마산합포구","3","자동차","경남","20166","857339079","20240101"
"창원시 마산합포구","3","자동차","경북","13","223450","20240101"
"창원시 마산합포구","3","자동차","대구","83","430350","20240101"
"창원시 마산합포구","3","자동차","부산","127","4611151","20240101"
"창원시 마산합포구","3","자동차","울산","3","5300","20240101"
"창원시 마산합포구","3","자동차","인천","9","631346","20240101"
"창원시 마산합포구","3","자동차","충북","6","132250","20240101"
"창원시 마산합포구","3","주거생활","경남","417","21603200","20240101"
"창원시 마산합포구","3","주거생활","경북","3","139500","20240101"
"창원시 마산합포구","3","주거생활","광주","3","72000","20240101"
"창원시 마산합포구","4","교육","경기","4","116450","20240101"
"창원시 마산합포구","4","교육","경남","4663","238014509","20240101"
"창원시 마산합포구","4","교육","경북","3","6200","20240101"
"창원시 마산합포구","4","교육","대구","3","73000","20240101"
"창원시 마산합포구","4","교육","부산","3","19900","20240101"
"창원시 마산합포구","4","기타","경남","773","44953667","20240101"
"창원시 마산합포구","4","기타","서울","65","2788801","20240101"
"창원시 마산합포구","4","내구재","경기","13","2550","20240101"
"창원시 마산합포구","4","내구재","경남","1697","43590750","20240101"
"창원시 마산합포구","4","내구재","경북","36","8280","20240101"
"창원시 마산합포구","4","내구재","대구","6","3020","20240101"
"창원시 마산합포구","4","내구재","대전","5","5400","20240101"
"창원시 마산합포구","4","내구재","부산","326","161560","20240101"
"창원시 마산합포구","4","내구재","서울","18","5580","20240101"
"창원시 마산합포구","4","내구재","인천","3","180","20240101"
"창원시 마산합포구","4","내구재","전북","16","960","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","강원","26","89400","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","경기","88","568100","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","경남","10558","183981043","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","경북","314","1411200","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","광주","6","35700","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","대구","109","1245100","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","대전","6","24000","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","부산","303","2938200","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","서울","62","1239500","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","울산","88","420800","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","인천","20","106000","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","전남","74","456200","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","전북","36","129300","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","제주","30","103500","20240101"
"창원시 마산합포구","4","서비스","강원","9","26480","20240101"
"창원시 마산합포구","4","서비스","경기","40","367330","20240101"
"창원시 마산합포구","4","서비스","경남","6030","78502910","20240101"
"창원시 마산합포구","4","서비스","경북","72","566660","20240101"
"창원시 마산합포구","4","서비스","광주","23","197640","20240101"
"창원시 마산합포구","4","서비스","대구","104","1109000","20240101"
"창원시 마산합포구","4","서비스","대전","3","3700","20240101"
"창원시 마산합포구","4","서비스","부산","816","8621990","20240101"
"창원시 마산합포구","4","서비스","서울","10","67560","20240101"
"창원시 마산합포구","4","서비스","울산","102","523750","20240101"
"창원시 마산합포구","4","서비스","인천","4","14300","20240101"
"창원시 마산합포구","4","서비스","전남","186","1945560","20240101"
"창원시 마산합포구","4","서비스","전북","13","19000","20240101"
"창원시 마산합포구","4","서비스","제주","7","5880","20240101"
"창원시 마산합포구","4","서비스","충북","4","84900","20240101"
"창원시 마산합포구","4","식생활","강원","12","177100","20240101"
"창원시 마산합포구","4","식생활","경기","249","7728400","20240101"
"창원시 마산합포구","4","식생활","경남","109839","2914998307","20240101"
"창원시 마산합포구","4","식생활","경북","116","6897020","20240101"
"창원시 마산합포구","4","식생활","광주","12","222700","20240101"
"창원시 마산합포구","4","식생활","대구","276","13117120","20240101"
"창원시 마산합포구","4","식생활","대전","45","1213500","20240101"
"창원시 마산합포구","4","식생활","부산","994","29020945","20240101"
"창원시 마산합포구","4","식생활","서울","199","10942314","20240101"
"창원시 마산합포구","4","식생활","세종","16","407490","20240101"
"창원시 마산합포구","4","식생활","울산","165","2439610","20240101"
"창원시 마산합포구","4","식생활","인천","30","1309500","20240101"
"창원시 마산합포구","4","식생활","전남","60","1697100","20240101"
"창원시 마산합포구","4","식생활","제주","27","492900","20240101"
"창원시 마산합포구","4","식생활","충남","4","414000","20240101"
"창원시 마산합포구","4","식생활","충북","9","236500","20240101"
"창원시 마산합포구","4","여행","경기","12","358200","20240101"
"창원시 마산합포구","4","여행","경남","245","14824500","20240101"
"창원시 마산합포구","4","여행","경북","8","15000","20240101"
"창원시 마산합포구","4","여행","대구","7","134000","20240101"
"창원시 마산합포구","4","여행","서울","6","318000","20240101"
"창원시 마산합포구","4","여행","충북","6","720000","20240101"
"창원시 마산합포구","4","유통","강원","66","332480","20240101"
"창원시 마산합포구","4","유통","경기","482","5678970","20240101"
"창원시 마산합포구","4","유통","경남","140332","2621128291","20240101"
"창원시 마산합포구","4","유통","경북","694","5510760","20240101"
"창원시 마산합포구","4","유통","광주","12","129700","20240101"
"창원시 마산합포구","4","유통","대구","507","5720140","20240101"
"창원시 마산합포구","4","유통","대전","124","943770","20240101"
"창원시 마산합포구","4","유통","부산","2404","19292130","20240101"
"창원시 마산합포구","4","유통","서울","423","5530220","20240101"
"창원시 마산합포구","4","유통","세종","71","345440","20240101"
"창원시 마산합포구","4","유통","울산","795","4961280","20240101"
"창원시 마산합포구","4","유통","인천","89","3570150","20240101"
"창원시 마산합포구","4","유통","전남","345","2709990","20240101"
"창원시 마산합포구","4","유통","전북","62","799070","20240101"
"창원시 마산합포구","4","유통","제주","206","3123440","20240101"
"창원시 마산합포구","4","유통","충남","16","295600","20240101"
"창원시 마산합포구","4","유통","충북","32","414740","20240101"
"창원시 마산합포구","4","유흥","경기","6","520000","20240101"
"창원시 마산합포구","4","유흥","경남","2398","160200000","20240101"
"창원시 마산합포구","4","유흥","경북","5","270000","20240101"
"창원시 마산합포구","4","유흥","인천","3","8000","20240101"
"창원시 마산합포구","4","유흥","전남","4","9500","20240101"
"창원시 마산합포구","4","의료/미용","경기","3","167000","20240101"
